source_group,fold,actual,predicted,prob_ATTACK,prob_DEFEND,prob_HOLD,prob_CONSERVE,margin_ATTACK,margin_DEFEND,margin_HOLD,margin_CONSERVE,top_probability,second_probability,probability_margin,normalized_entropy,correct
7,3,ATTACK,ATTACK,0.808420314729985,0.0001778789914593,0.1910162750765551,0.0003855312020005,1.6842836141586304,-6.737450122833252,0.2415600568056106,-5.963931560516357,0.8084203147299852,0.19101627507655516,0.61740403965343,0.3554104513487678,True
1,4,HOLD,HOLD,0.0001419510062689,0.0014148346196994,0.9968252052180678,0.0016180091559636,-6.479020118713379,-4.179733753204346,2.37782883644104,-4.0455498695373535,0.9968252052180682,0.0016180091559636004,0.9952071960621046,0.017390272381242737,True
17,5,HOLD,ATTACK,0.7619057242159795,0.0001799677398206,0.2374969107479271,0.0004173972962727,1.6448005437850952,-6.705999851226807,0.4791322648525238,-5.864738941192627,0.7619057242159796,0.23749691074792711,0.5244088134680525,0.39920265359089496,False
5,5,ATTACK,ATTACK,0.7943511336855106,0.000171733694169,0.2039857735849368,0.0014913590353835,1.774208903312683,-6.665127277374268,0.4147334992885589,-4.503628730773926,0.7943511336855106,0.2039857735849368,0.5903653601005738,0.37391419468495424,True
25,5,ATTACK,ATTACK,0.8690553827933458,0.0001374299982202,0.1295664090017929,0.001240778206641,2.069053888320923,-6.6829938888549805,0.1658406257629394,-4.482614517211914,0.8690553827933458,0.1295664090017929,0.7394889737915529,0.2858504717186377,True
28,3,HOLD,HOLD,0.4295506675741669,0.0002098725186873,0.5258244750124255,0.0444149848947201,0.7844825387001038,-6.839512348175049,0.986710250377655,-1.4846802949905396,0.5258244750124257,0.42955066757416704,0.09627380743825864,0.6066995537176463,True
0,2,HOLD,ATTACK,0.6863527875542748,0.0001837034501079,0.3130692831194346,0.0003942258761827,1.475635290145874,-6.750189304351807,0.6906680464744568,-5.986587524414063,0.6863527875542749,0.31306928311943466,0.3732835044348402,0.4519715147729268,False
7,3,ATTACK,ATTACK,0.7413049012203089,0.0001657717002073,0.2550921327240186,0.003437194355465,1.7838599681854248,-6.621695518493652,0.7170727252960205,-3.5898962020874023,0.741304901220309,0.25509213272401865,0.48621276849629036,0.4265590052486571,True
2,1,ATTACK,ATTACK,0.8606017839326328,0.0001496161381603,0.1389073082493333,0.0003412916798736,1.9320698976516724,-6.725244045257568,0.1082447171211242,-5.900579929351807,0.8606017839326328,0.1389073082493333,0.7216944756832995,0.2939018687559262,True
27,5,DEFEND,DEFEND,8.059602360226414e-05,0.981959533995052,0.0176420865914086,0.000317783389937,-6.173640727996826,3.23421573638916,-0.7850469946861267,-4.801719665527344,0.9819595339950521,0.017642086591408604,0.9643174474036434,0.06667074915081894,True
5,5,ATTACK,ATTACK,0.6119772379535285,0.0001784691320525,0.3797614390415816,0.0080828538728372,1.315936803817749,-6.824098110198975,0.8387849926948547,-3.01101303100586,0.6119772379535285,0.3797614390415816,0.23221579891194694,0.511212426362052,True
24,3,DEFEND,DEFEND,8.759922219294183e-05,0.9854965333834504,0.0143199006685132,9.596672584345732e-05,-6.1724066734313965,3.155722141265869,-1.0757732391357422,-6.081177234649658,0.9854965333834504,0.0143199006685132,0.9711766327149373,0.05547727637531579,True
18,5,HOLD,ATTACK,0.6315769388304175,0.0002062295335057,0.3663580918037563,0.0018587398323204,1.2963690757751465,-6.730616092681885,0.7517605423927307,-4.531951904296875,0.6315769388304175,0.3663580918037563,0.26521884702666126,0.48441802906574083,False
27,5,DEFEND,DEFEND,8.144973734932549e-05,0.9776962381493622,0.0218739336250843,0.000348378488204,-6.237640857696533,3.155327081680298,-0.6445763111114502,-4.784337520599365,0.9776962381493624,0.021873933625084302,0.9558223045242781,0.07877558471362314,True
1,4,ATTACK,ATTACK,0.75121344330657,0.0001967571910798,0.2462503949231421,0.0023394045792079,1.5961787700653076,-6.651296138763428,0.480837881565094,-4.175614356994629,0.7512134433065701,0.24625039492314213,0.504963048383428,0.41538357820118876,True
16,1,HOLD,HOLD,0.3138706088111775,0.0002014003548567,0.6854080557922921,0.0005199350416735,0.5467514991760254,-6.804690361022949,1.3277850151062012,-5.85628080368042,0.6854080557922922,0.31387060881117756,0.3715374469811147,0.4531920030922729,True
11,1,HOLD,HOLD,0.0001920073224174,0.0898916255642638,0.8638279258639894,0.0460884412493294,-6.663643836975098,-0.5148175358772278,1.7479512691497805,-1.182860255241394,0.8638279258639894,0.0898916255642638,0.7739363002997256,0.3509191746835596,True
12,4,ATTACK,ATTACK,0.7157466406695299,0.000223034046787,0.2814021704656493,0.0026281548180337,1.479045033454895,-6.594711780548096,0.5455036163330078,-4.127999305725098,0.71574664066953,0.28140217046564936,0.4343444702038806,0.44266681223527005,True
26,1,HOLD,HOLD,0.0016871760073173,0.0001338366231821,0.8886478862205343,0.1095311011489662,-4.553473949432373,-7.087665557861328,1.713170886039734,-0.3803216516971588,0.8886478862205344,0.10953110114896622,0.7791167850715681,0.2590413414262556,True
4,3,ATTACK,ATTACK,0.8548976031262171,0.0001667228439405,0.1445409134656095,0.0003947605642327,1.800836205482483,-6.741567611694336,0.0234170574694871,-5.879621505737305,0.8548976031262173,0.14454091346560952,0.7103566896606078,0.3016239021530959,True
6,2,HOLD,HOLD,0.0048077727165409,8.697726544172916e-05,0.8774107346789456,0.1176945153390717,-3.303046941757202,-7.315389156341553,1.9036943912506104,-0.1051882728934288,0.8774107346789457,0.11769451533907171,0.759716219339874,0.2835250829161904,True
21,1,HOLD,HOLD,0.0001783721623571,0.0911937181796285,0.8338215716853542,0.0748063379726601,-6.693662643432617,-0.4567935466766357,1.756239891052246,-0.6548768877983093,0.8338215716853543,0.09119371817962851,0.7426278535057258,0.4078676590647702,True
1,4,HOLD,HOLD,0.0006105281443579,4.099124499579035e-05,0.9992352393708648,0.0001132412397814,-4.050136089324951,-6.751101493835449,3.350285291671753,-5.734940052032471,0.9992352393708649,0.0006105281443579001,0.998624711226507,0.004851862164348984,True
9,1,HOLD,HOLD,0.0279719202890738,7.242853633922766e-05,0.9657815923748162,0.0061740587997707,-1.0680986642837524,-7.024454593658447,2.473637819290161,-2.578943490982056,0.9657815923748162,0.0279719202890738,0.9378096720857424,0.11957749317634757,True
4,3,HOLD,ATTACK,0.7294424510077391,0.0001964660116169,0.2700256310204959,0.0003354519601479,1.4809606075286863,-6.738585948944092,0.4871969819068908,-6.203596115112305,0.7294424510077392,0.270025631020496,0.4594168199872432,0.424158909679263,False
19,4,ATTACK,ATTACK,0.7206253230800951,0.0001928607041417,0.2541139658896124,0.0250678503261508,1.4329850673675537,-6.79292106628418,0.390648603439331,-1.925548076629639,0.7206253230800951,0.2541139658896124,0.4665113571904827,0.48927982297198847,True
27,5,CONSERVE,CONSERVE,0.0016957416676036,9.64799328996718e-05,0.1599802673922255,0.8382275110072711,-4.337563991546631,-7.204103946685791,0.2093663513660431,1.865605354309082,0.8382275110072712,0.15998026739222554,0.6782472436150457,0.3266444150945692,True
2,1,ATTACK,ATTACK,0.6903095222960252,0.0001735803520029,0.3090959777338372,0.0004209196181347,1.521647810935974,-6.76660680770874,0.7181596159934998,-5.880805492401123,0.6903095222960253,0.30909597773383723,0.38121354456218803,0.4497779957933877,True
4,3,ATTACK,ATTACK,0.7719158395665702,0.0001596619521838,0.223381411115247,0.0045430873659989,1.7228553295135498,-6.760716915130615,0.4828604757785797,-3.4124133586883545,0.7719158395665703,0.22338141111524704,0.5485344284513233,0.40435570179758573,True
19,4,ATTACK,HOLD,0.4027777930746703,0.0002173357945294,0.5121066000317996,0.0848982710990006,0.8160427212715149,-6.708653926849365,1.0561904907226562,-0.7408885359764099,0.5121066000317996,0.4027777930746703,0.10932880695712932,0.6637877032958295,False
16,1,ATTACK,ATTACK,0.814593985415174,0.0001849958095185,0.1847786638565834,0.0004423549187239,1.6632771492004397,-6.726835250854492,0.179746076464653,-5.855055332183838,0.8145939854151742,0.18477866385658342,0.6298153215585909,0.34918144725012656,True
13,2,HOLD,HOLD,0.0002345708241445,0.0431768827531013,0.9338524511178236,0.0227360953049304,-6.453524112701416,-1.238221287727356,1.8357919454574585,-1.8795727491378784,0.9338524511178238,0.04317688275310131,0.8906755683647225,0.20744544757159988,True
23,2,HOLD,HOLD,9.335821032722956e-05,0.0008014796638417,0.9943770136328342,0.0047281484929969,-6.407749176025391,-4.2577338218688965,2.865678310394287,-2.4829044342041016,0.9943770136328343,0.004728148492996901,0.9896488651398374,0.027052529317789935,True
8,3,ATTACK,HOLD,0.4472554327749624,0.0001821129990964,0.5505999328789126,0.0019625213470284,1.0152496099472046,-6.791008472442627,1.2231281995773315,-4.413650035858154,0.5505999328789128,0.44725543277496255,0.1033445001039503,0.5065615486239915,False
20,2,CONSERVE,HOLD,0.0013088150780193,0.000115505222329,0.8036265907238135,0.1949490889758382,-4.592174053192139,-7.019735813140869,1.8278381824493408,0.4114419221878052,0.8036265907238135,0.1949490889758382,0.6086775017479753,0.36368197532526064,False
26,1,HOLD,HOLD,0.0001440864696083,0.0168782132280322,0.8706237181768908,0.1123539821254686,-7.245239734649658,-2.481874704360962,1.4613116979599,-0.5862438082695007,0.870623718176891,0.11235398212546863,0.7582697360514223,0.31479955458271425,True
20,2,ATTACK,ATTACK,0.9571660722132004,9.944630292912816e-05,0.0425472843257264,0.000187197158144,2.498995304107666,-6.673119068145752,-0.6143655180931091,-6.04057502746582,0.9571660722132005,0.04254728432572641,0.9146187878874741,0.1289438520984473,True
8,3,HOLD,DEFEND,0.0001507662878178,0.6739291814301428,0.3242269584153343,0.0016930938667049,-6.396518707275391,2.0086302757263184,1.2769489288330078,-3.9779372215271,0.6739291814301429,0.32422695841533433,0.3497022230148086,0.46401694438911695,False
27,5,HOLD,HOLD,0.3759620951155284,0.0001763261466579,0.4689532426726452,0.1549083360651683,0.729204535484314,-6.935703754425049,0.9502192139625548,-0.1574502885341644,0.46895324267264527,0.37596209511552847,0.0929911475571168,0.7309581132200073,True
25,5,HOLD,HOLD,0.0004861183413377,3.660712033542812e-05,0.9904021632036124,0.0090751113347144,-4.292309284210205,-6.878518581390381,3.3271050453186035,-1.3654704093933103,0.9904021632036125,0.009075111334714402,0.9813270518688981,0.04061718385638195,True
12,4,HOLD,HOLD,8.055668637537535e-05,0.0006278909672441,0.9991778434076828,0.0001137089386978,-6.3211541175842285,-4.267748832702637,3.1045727729797363,-5.976473331451416,0.9991778434076828,0.0006278909672441,0.9985499524404386,0.005225016047467932,True
16,1,HOLD,DEFEND,0.0002785999384402,0.680135547699091,0.3181234596215481,0.0014623927409204,-6.442356586456299,1.3579139709472656,0.5980614423751831,-4.784304141998291,0.6801355476990912,0.3181234596215482,0.36201208807754304,0.46046900396872437,False
13,2,HOLD,HOLD,0.0001438227907919,0.0067730652592126,0.8636774356012192,0.1294056763487762,-6.754447937011719,-2.9023208618164062,1.945924997329712,0.0476778745651245,0.8636774356012193,0.12940567634877623,0.7342717592524431,0.3075022719190976,True
26,1,HOLD,HOLD,0.0014031383646884,0.0001001987238435,0.6716319793922244,0.3268646835192436,-4.732085227966309,-7.371396541595459,1.4389137029647827,0.7187495231628418,0.6716319793922245,0.32686468351924364,0.3447672958729809,0.46381386886079956,True
21,1,ATTACK,ATTACK,0.9607964127578652,9.513430965687032e-05,0.0388508214314136,0.0002576315010641,2.435756206512451,-6.78447151184082,-0.7722770571708679,-5.788231372833252,0.9607964127578654,0.03885082143141361,0.9219455913264518,0.12091471649805163,True
20,2,HOLD,ATTACK,0.4614798317972692,0.0002504822564474,0.4383817807931086,0.0998879051531747,0.8504171371459961,-6.668388366699219,0.7990689873695374,-0.6799727082252502,0.46147983179726926,0.43838178079310863,0.023098051004160625,0.6856969280208647,False
9,1,ATTACK,ATTACK,0.8313588756860538,0.0001585330659373,0.1681688926913566,0.0003136985566522,1.8328542709350584,-6.731998920440674,0.2347614616155624,-6.049530029296875,0.8313588756860539,0.16816889269135663,0.6631899829946973,0.3298532601700684,True
27,5,ATTACK,ATTACK,0.7290200073438724,0.000235043424963,0.2665852634964759,0.0041596857346886,1.4375553131103516,-6.602130889892578,0.4315482079982757,-3.728706598281861,0.7290200073438724,0.2665852634964759,0.4624347438473965,0.43830550940835794,True
1,4,DEFEND,DEFEND,0.0001725262222535,0.7787439697731127,0.2161897402523899,0.0048937637522438,-6.343378067016602,2.0715105533599854,0.7899847626686096,-2.998210191726685,0.7787439697731128,0.21618974025238993,0.5625542295207229,0.3991847030811209,True
3,4,HOLD,HOLD,9.242298136844788e-05,0.0007611503144269,0.9940611591776216,0.0050852675265831,-6.56073808670044,-4.452283382415772,2.722439765930176,-2.553011417388916,0.9940611591776216,0.0050852675265831,0.9889758916510385,0.028206598040250476,True
21,1,HOLD,HOLD,0.0015998492642596,9.945504668702092e-05,0.7511988575765941,0.2471018381124593,-4.683841228485107,-7.461800575256348,1.4679197072982788,0.3560498654842376,0.7511988575765941,0.2471018381124593,0.5040970194641348,0.41229335481402873,True
5,5,ATTACK,ATTACK,0.5981036949923393,0.0001940119086396,0.3920014752264658,0.0097008178725552,1.206473708152771,-6.827126502990723,0.7839751839637756,-2.915080308914185,0.5981036949923394,0.3920014752264659,0.2061022197658735,0.5202013843403563,True
27,5,DEFEND,HOLD,0.0004012370709482,0.1703822883760339,0.752012658112016,0.0772038164410018,-6.58552885055542,-0.5342813730239868,0.9504270553588868,-1.32587730884552,0.7520126581120161,0.17038228837603392,0.5816303697359821,0.5170137411761454,False
27,5,HOLD,HOLD,0.0013055032630459,0.0001140957966987,0.9196876811680944,0.0788927197721609,-4.848926544189453,-7.286231517791748,1.7085192203521729,-0.7474259734153748,0.9196876811680944,0.0788927197721609,0.8407949613959335,0.2070731704321437,True
19,4,HOLD,HOLD,0.0002440155016318,0.0024078494742677,0.5450460776755373,0.4523020573485631,-6.736369609832764,-4.447112083435059,0.9750240445137024,0.7885040044784546,0.5450460776755374,0.45230205734856316,0.09274402032697421,0.5094053468817644,True
26,1,ATTACK,HOLD,0.2645513298227867,0.0002496163541315,0.6248812398860357,0.110317813937046,0.2090381234884262,-6.756827354431152,1.068564534187317,-0.6656317114830017,0.6248812398860358,0.26455132982278673,0.3603299100632491,0.642611409619676,False
15,4,HOLD,HOLD,0.4104613387216713,0.0002364459082735,0.5739374193589524,0.0153647960111028,0.6217917799949646,-6.837525844573975,0.9570304155349731,-2.6634111404418945,0.5739374193589524,0.4104613387216713,0.16347608063728108,0.5412326297120995,True
2,1,HOLD,DEFEND,0.0002746466316148,0.5367125530928242,0.4019570097608663,0.0610557905146946,-6.418983936309815,1.1587485074996948,0.8696309924125671,-1.0149259567260742,0.5367125530928243,0.40195700976086635,0.13475554333195794,0.629954267084081,False
5,5,ATTACK,ATTACK,0.7448304769759204,0.0001736220991711,0.2538741487463333,0.0011217521785751,1.643877625465393,-6.720152854919434,0.5675596594810486,-4.854387283325195,0.7448304769759205,0.25387414874633335,0.4909563282295872,0.4159214550663277,True
2,1,DEFEND,HOLD,0.000208087723096,0.4878026101263327,0.5002151883812851,0.0117741137692861,-6.484382629394531,1.2753236293792725,1.300451159477234,-2.448683738708496,0.5002151883812852,0.48780261012633275,0.012412578254952455,0.5415421648347252,False
11,1,CONSERVE,CONSERVE,0.0003442699292041,5.47467530294217e-05,0.1223524657296942,0.8772485175880721,-5.781975746154785,-7.620683193206787,0.0912597179412841,2.0611441135406494,0.8772485175880723,0.12235246572969423,0.754896051858378,0.27066067283256057,True
23,2,HOLD,HOLD,0.0003820835368275,9.021115212887556e-05,0.9031222114337342,0.0964054938773094,-5.505319595336914,-6.948805332183838,2.2626545429229736,0.0253597721457481,0.9031222114337342,0.0964054938773094,0.8067167175564247,0.23182946970007717,True
22,4,CONSERVE,HOLD,0.0014900500729111,0.0001406399205316,0.9183308241894872,0.0800384858170699,-4.763330936431885,-7.123693466186523,1.6604169607162476,-0.7796330451965332,0.9183308241894874,0.08003848581706992,0.8382923383724175,0.2101304060955279,False
23,2,HOLD,HOLD,0.0031758728482885,0.0001599309008679,0.8327888872887199,0.1638753089621235,-4.1881279945373535,-7.176723957061768,1.3810694217681885,-0.2446049302816391,0.8327888872887201,0.16387530896212352,0.6689135783265966,0.3379071023556264,True
25,5,HOLD,HOLD,0.0212990082161909,0.0001804150810179,0.8618125293646389,0.1167080473381522,-2.081223487854004,-6.852378845214844,1.6191537380218506,-0.3802084922790527,0.861812529364639,0.11670804733815221,0.7451044820264868,0.3335524925142539,True
27,5,ATTACK,ATTACK,0.7932561613923182,0.0001684338635507,0.2062848204601265,0.0002905842840045,1.830522418022156,-6.62683629989624,0.4836341142654419,-6.081485271453857,0.7932561613923182,0.2062848204601265,0.5869713409321917,0.3701777413960009,True
10,3,HOLD,HOLD,0.2920359427063616,0.0001631715888976,0.7069600951194198,0.0008407905853208,0.8361133337020874,-6.653716087341309,1.7202106714248655,-5.014176368713379,0.7069600951194199,0.29203594270636163,0.4149241524130583,0.441463133171526,True
26,1,HOLD,HOLD,0.0010011529367146,5.5177058779027134e-05,0.7744471649579525,0.2244965050465538,-4.055507659912109,-6.9538679122924805,2.595489501953125,1.3572001457214355,0.7744471649579525,0.2244965050465538,0.5499506599113987,0.39009249821146713,True
11,1,HOLD,DEFEND,0.0001617427846489,0.8804881197949326,0.1191144162380126,0.0002357211824057,-6.377089977264404,2.2251338958740234,0.224741980433464,-6.000448703765869,0.8804881197949329,0.11911441623801264,0.7613737035569202,0.26609402870559445,False
7,3,HOLD,HOLD,0.1080249288841398,0.0001755369220984,0.8600265097421014,0.0317730244516603,-0.4562352299690246,-6.878503322601318,1.618366003036499,-1.679979681968689,0.8600265097421015,0.10802492888413981,0.7520015808579616,0.3471056748497578,True
19,4,CONSERVE,CONSERVE,2.24162310348821e-05,0.0002356474452045,0.0457167787091862,0.9540251576145744,-7.189619064331055,-4.8370680809021,0.4308159053325653,3.469040632247925,0.9540251576145744,0.0457167787091862,0.9083083789053882,0.13572826037656155,True
8,3,HOLD,HOLD,0.0067576663116757,9.03589455771735e-05,0.9370323356915272,0.0561196390512199,-2.932014226913452,-7.246657371520996,2.000025987625122,-0.8152060508728027,0.9370323356915272,0.0561196390512199,0.8809126966403074,0.18552473337642225,True
4,3,CONSERVE,HOLD,0.0001592228653659,0.007196438028107,0.6795381898901857,0.3131061492163412,-7.109584808349609,-3.298548460006714,1.249278903007507,0.4744077920913696,0.6795381898901858,0.3131061492163413,0.3664320406738445,0.47826628246779584,False
7,3,DEFEND,DEFEND,0.0001877159886075,0.9221690067159514,0.0766763345043442,0.0009669427910968,-6.169902801513672,2.329651355743408,-0.1574839949607849,-4.530693054199219,0.9221690067159516,0.07667633450434422,0.8454926722116074,0.2019486365831138,True
22,4,DEFEND,HOLD,0.0002026853341874,0.0658337404440955,0.8677500553299256,0.0662135188917915,-7.092222690582275,-1.308989644050598,1.2697815895080566,-1.3032375574111938,0.8677500553299257,0.06621351889179151,0.8015365364381342,0.34890513332349,False
15,4,HOLD,HOLD,0.0003759247173295,4.9240359404665984e-05,0.7381815872339687,0.2613932476892971,-5.6799492835998535,-7.712624549865723,1.9026070833206177,0.8644431829452515,0.7381815872339687,0.2613932476892971,0.47678833954467154,0.41712525359794933,True
8,3,ATTACK,ATTACK,0.733146805870736,0.0001893152989604,0.2663691195008491,0.0002947593294543,1.6006368398666382,-6.661050319671631,0.5881738662719727,-6.2183051109313965,0.7331468058707361,0.2663691195008492,0.4667776863698869,0.4212431116544803,True
17,5,HOLD,HOLD,0.0080442500239305,4.876974171258054e-05,0.8061656665749672,0.1857413136593895,-2.432765007019043,-7.538367748260498,2.1745667457580566,0.7066323161125183,0.8061656665749675,0.18574131365938953,0.620424352915578,0.37918230763302513,True
9,1,HOLD,HOLD,0.0188588326688985,6.918602384982526e-05,0.9755910340341624,0.0054809472730891,-1.7299153804779053,-7.33785343170166,2.21614670753479,-2.96561861038208,0.9755910340341626,0.018858832668898505,0.956732201365264,0.09247091971021669,True
11,1,CONSERVE,HOLD,0.0001249834557717,0.0010276286248633,0.6558006162479931,0.3430467716713717,-7.174915790557861,-5.068087577819824,1.3905150890350342,0.742525041103363,0.6558006162479932,0.34304677167137176,0.3127538445766215,0.4702442389566266,False
1,4,HOLD,HOLD,0.0048243397753873,0.0001655288907712,0.9825556069619978,0.0124545243718435,-3.38410758972168,-6.7563910484313965,1.9323755502700808,-2.435697555541992,0.9825556069619981,0.012454524371843504,0.9701010825901546,0.07147643104696391,True
7,3,DEFEND,DEFEND,5.3022452296585433e-05,0.9920704762284742,0.007831238984801,4.526233442815973e-05,-6.155500888824463,3.681333065032959,-1.1603401899337769,-6.313741207122803,0.9920704762284743,0.007831238984801002,0.9842392372436733,0.03379614460719442,True
19,4,HOLD,HOLD,0.0031425426151451,0.0001362901461283,0.8775535718921215,0.119167595346605,-4.287109375,-7.425111293792725,1.3449963331222534,-0.6516108512878418,0.8775535718921216,0.11916759534660501,0.7583859765455165,0.27948072851016564,True
11,1,HOLD,HOLD,7.641529634120336e-05,0.0005709315495745,0.8411321330998158,0.1582205200542684,-6.834197998046875,-4.823111534118652,2.472123146057129,0.8013642430305481,0.8411321330998158,0.1582205200542684,0.6829116130455475,0.3190023079911938,True
7,3,ATTACK,ATTACK,0.745785189071702,0.0002052358065403,0.2520320159100278,0.0019775592117298,1.458824634552002,-6.739208698272705,0.3739430606365204,-4.47374963760376,0.7457851890717021,0.25203201591002783,0.4937531731616743,0.41849487418268877,True
6,2,DEFEND,DEFEND,0.0002037282227377,0.5837254467064161,0.4115254540672085,0.0045453710036376,-6.364453315734863,1.5959457159042358,1.2463858127593994,-3.259375810623169,0.5837254467064161,0.4115254540672085,0.17219999263920766,0.509176356774617,True
26,1,HOLD,CONSERVE,0.0001816344001651,0.0126061299175556,0.3906511644550882,0.5965610712271909,-7.0836567878723145,-2.8437142372131348,0.5899175405502319,1.0132842063903809,0.596561071227191,0.3906511644550883,0.20590990677210275,0.5280659359142813,False
24,3,HOLD,HOLD,0.0001503048011294,0.0012117306802801,0.9205192581072764,0.078118706411314,-6.439180374145508,-4.35204029083252,2.2808480262756348,-0.1858604997396469,0.9205192581072765,0.07811870641131402,0.8424005516959625,0.20548403628388925,True
3,4,HOLD,HOLD,0.1420215520733851,0.000196767403873,0.8074510117126094,0.0503306688101325,-0.1404912173748016,-6.722203254699707,1.597412347793579,-1.1778554916381836,0.8074510117126095,0.14202155207338513,0.6654294596392243,0.43425897371152755,True
28,3,HOLD,HOLD,0.001476007492062,9.765917495836592e-05,0.5140867157905833,0.4843396175423962,-4.792074203491211,-7.507686614990234,1.0609772205352783,1.0013716220855713,0.5140867157905834,0.48433961754239624,0.029747098248187165,0.5076184782061891,True
15,4,ATTACK,ATTACK,0.7022826749268982,0.0002091944939309,0.2970706853342376,0.0004374452449331,1.4974085092544556,-6.621417999267578,0.6370425820350647,-5.883731365203857,0.7022826749268984,0.2970706853342377,0.40521198959266075,0.44286123063460425,True
9,1,HOLD,HOLD,0.2983727475849999,0.0001712558308163,0.6915397692044567,0.009916227379727,0.5901687145233154,-6.872771739959717,1.4307458400726318,-2.814002275466919,0.6915397692044568,0.29837274758499993,0.3931670216194569,0.4783643765096363,True
6,2,HOLD,HOLD,0.0346176477865699,0.0818962982438228,0.791315799886851,0.0921702540827561,-1.334958791732788,-0.4738686978816986,1.794374704360962,-0.3556850850582123,0.7913157998868512,0.09217025408275611,0.699145545804095,0.5239295600961249,True
26,1,ATTACK,ATTACK,0.9245364870347974,0.000140305145951,0.0750797631051123,0.0002434447141392,2.1054811477661133,-6.687747001647949,-0.4052602648735046,-6.136676788330078,0.9245364870347975,0.07507976310511232,0.8494567239296852,0.19491450642295985,True
26,1,HOLD,CONSERVE,0.1512802134022731,0.0001429503355532,0.3874725503345015,0.461104285927672,0.0471261888742446,-6.917265892028809,0.9876374006271362,1.161616563796997,0.4611042859276721,0.3874725503345016,0.07363173559317049,0.7294976246186485,False
19,4,DEFEND,DEFEND,0.0002632405636071,0.7903765346825095,0.2064321910844581,0.0029280336694252,-6.3641204833984375,1.6430758237838743,0.3005383014678955,-3.955102682113648,0.7903765346825097,0.20643219108445815,0.5839443435980516,0.3829549202480686,True
1,4,DEFEND,DEFEND,0.0004009956405128,0.6246596708406246,0.3719579955035915,0.0029813380152709,-6.328095436096191,1.0229161977767944,0.504490077495575,-4.321918487548828,0.6246596708406248,0.3719579955035916,0.2527016753370332,0.49214908288045367,True
9,1,HOLD,ATTACK,0.6435720092914768,0.0001919546706674,0.3548011950126477,0.0014348410252079,1.397895097732544,-6.719635009765625,0.8024187684059143,-4.708084583282471,0.643572009291477,0.35480119501264773,0.2887708142788292,0.4777602700839405,False
20,2,HOLD,ATTACK,0.7523633818321349,0.0002001180686722,0.2468311333259173,0.0006053667732754,1.5411686897277832,-6.690898418426514,0.4266537427902221,-5.5839715003967285,0.7523633818321351,0.24683113332591736,0.5055322485062178,0.4079895115303675,False
6,2,CONSERVE,HOLD,0.0001657656221433,0.0165580024109163,0.840091453223979,0.1431847787429612,-6.635314464569092,-2.031264066696167,1.8953771591186523,0.1260022670030594,0.8400914532239792,0.14318477874296123,0.696906674481018,0.35636261989531887,False
22,4,HOLD,DEFEND,0.0003706631152295,0.5857744657485072,0.344631066711633,0.06922380442463,-6.187849044799805,1.1775474548339844,0.6470870971679688,-0.9580425024032592,0.5857744657485073,0.34463106671163307,0.24114339903687426,0.6262719743262098,False
21,1,CONSERVE,CONSERVE,8.744966542709569e-05,0.0035255126113259,0.1110349996184668,0.8853520381047801,-7.310410022735596,-3.613692283630371,-0.1638728678226471,1.912267088890076,0.8853520381047802,0.11103499961846681,0.7743170384863134,0.2687614490161295,True
20,2,DEFEND,DEFEND,0.0001387308654279,0.908894846869482,0.0836160062781583,0.0073504159869318,-6.47253942489624,2.3149092197418213,-0.0710852667689323,-2.502563238143921,0.908894846869482,0.0836160062781583,0.8252788405913236,0.23924407715745913,True
25,5,ATTACK,ATTACK,0.7611934871086347,0.00019666109474,0.2343735016439113,0.0042363501527139,1.5201174020767212,-6.741043567657471,0.3421457409858703,-3.671067953109741,0.7611934871086348,0.23437350164391133,0.5268199854647234,0.4130214816996311,True
4,3,HOLD,HOLD,0.00284891114051,8.009132696215448e-05,0.8177114247821156,0.1793595727504122,-3.872279167175293,-7.443803310394287,1.787293553352356,0.2701766192913055,0.8177114247821156,0.1793595727504122,0.6383518520317033,0.35361766732376027,True
22,4,HOLD,HOLD,9.4251392263203e-05,0.0009987666823627,0.9977791264764546,0.0011278554489195,-6.36326789855957,-4.002712249755859,2.9040539264678955,-3.881160020828247,0.9977791264764546,0.0011278554489195,0.9966512710275351,0.01273018925245947,True
23,2,HOLD,ATTACK,0.4748808074069274,0.0002500043736871,0.4199837979065596,0.1048853903128257,0.7977953553199768,-6.751545429229736,0.6749476790428162,-0.7124002575874329,0.4748808074069275,0.4199837979065597,0.0548970095003678,0.6900196202105846,False
0,2,DEFEND,DEFEND,0.0001368012311939,0.9538705969861306,0.0458438323142188,0.0001487694684565,-6.241946220397949,2.6078081130981445,-0.4274791777133941,-6.158077239990234,0.9538705969861307,0.045843832314218805,0.9080267646719119,0.13625621097485116,True
7,3,HOLD,HOLD,0.0001753875165049,0.007913409968811,0.813133979306108,0.1787772232085759,-7.203911781311035,-3.3945953845977783,1.2377418279647827,-0.2770136594772339,0.8131339793061082,0.17877722320857592,0.6343567560975323,0.37207198785787504,True
23,2,DEFEND,DEFEND,0.0001638682933095,0.899887412539769,0.0959674598503415,0.0039812593165799,-6.333425045013428,2.277536392211914,0.039275873452425,-3.143134832382202,0.8998874125397691,0.09596745985034151,0.8039199526894276,0.24762270257933464,True
